PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input99app,output99app,sys99app,llmcalls,llmcalls_made,interaction_id,ArrivalTime
11654,3,2697,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,2.0,0.0,7551,0
6925,27,243547,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,1.0,7544,0
10447,137,334578,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,1.0,0.0,7550,0
7969,3,338256,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,2.0,0.0,7549,0
502,6,60598,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,0.0,7548,0
5964,3,318333,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,3.0,1.0,7543,0
16205,283,337105,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,1.0,0.0,7547,0
4486,22,338278,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,3.0,7540,0
9107,30,336646,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,0.0,7546,0
1668,96,186046,2024-09-04 06:00:00,3,4411.68,389.6800000000005,0,1.0,0.0,1411,0
922,6,338114,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,2.0,0.0,7545,0
3267,12,338278,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,2.0,7540,0
904,6,318333,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,3.0,0.0,7543,0
6935,6,312608,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,0.0,7542,0
4112,58,181709,2024-09-04 06:00:00,3,4411.68,389.6800000000005,0,1.0,0.0,1413,0
2906,12,338278,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,1.0,7540,0
14898,3,315350,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,2.0,0.0,7541,0
3572,12,338278,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,0.0,7540,0
4079,12,761414,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,,,7539,0
2864,46,337001,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,1.0,0.0,7538,0
1871,6,243547,2024-09-04 06:00:00,17,24202.6,586.7999999999993,0,4.0,0.0,7544,0
14308,870,6103,2024-09-04 06:00:00,21,54182.2,1993.3999999999994,0,1.0,0.0,10830,0
7179,67,6103,2024-09-04 06:00:00,2,3053.94,263.47,0,1.0,0.0,258,0
6001,217,37445,2024-09-04 06:00:00,20,13506.899999999998,275.8499999999999,0,1.0,0.0,2468,0
3298,69,338253,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2439,0
2834,48,338252,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2438,0
3673,57,71332,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2437,0
4993,38,334102,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2436,0
1324,66,253538,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2435,0
2881,43,323680,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2434,0
1653,36,119162,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2433,0
4446,45,338251,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2432,0
1407,45,187168,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2430,0
16227,156,123493,2024-09-04 06:00:00,9,21119.0,492.5,0,1.0,0.0,5725,0
1786,6,123716,2024-09-04 06:00:00,9,21119.0,492.5,0,4.0,0.0,5724,0
5286,19,123774,2024-09-04 06:00:00,9,21119.0,492.5,0,1.0,0.0,5723,0
10636,48,336768,2024-09-04 06:00:00,7,14400.679999999997,184.0,0,1.0,0.0,2431,0
2882,33,333234,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,3.0,7573,1
1285,339,11211,2024-09-04 06:00:01,18,23468.500000000102,944.9000000000001,0,28.0,0.0,29,1
20924,423,257785,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7583,1
868,6,337902,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7584,1
914,6,143193,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7585,1
2866,35,12396,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,3.0,7572,1
3340,6,335222,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7586,1
3574,13,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,5.0,0.0,7587,1
5321,13,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,0.0,7566,1
3453,13,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,5.0,1.0,7587,1
5300,58,119496,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7556,1
5285,67,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7576,1
10838,3,330880,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,0.0,7588,1
4276,43,338287,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,7.0,2.0,7557,1
4839,116,318333,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,2.0,7543,1
1536,74,253538,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2457,1
4907,36,90199,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2456,1
7118,100,327626,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,12.0,2.0,7534,1
2753,6,338283,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,1.0,7575,1
6837,3,338283,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,0.0,7575,1
3282,27,12396,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,2.0,7572,1
10572,60,119641,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7581,1
9396,100,332222,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7582,1
9848,67,326690,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7532,1
6323,36,6103,2024-09-04 06:00:01,5,15617.039999999963,417.0799999999999,0,3.0,1.0,1920,1
5999,290,6103,2024-09-04 06:00:01,5,15617.039999999963,417.0799999999999,0,1.0,0.0,1923,1
4490,40,338280,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,3.0,7568,1
19410,322,335775,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7580,1
527,6,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7576,1
22383,3,253279,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,0.0,7579,1
2597,11,761416,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,,,7539,1
3588,27,333234,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,2.0,7573,1
1426,59,253538,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2455,1
8914,3,338227,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,0.0,7578,1
2921,21,12396,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7572,1
3577,17,338280,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7568,1
79559,765,2032,2024-09-04 06:00:01,1,79522.88,647.2600000000012,0,1.0,0.0,181,1
803,18,142561,2024-09-04 06:00:01,5,15617.039999999963,417.0799999999999,0,1.0,0.0,1922,1
3533,35,827,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2454,1
8959,142,338254,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7569,1
4086,56,123493,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2452,1
11039,283,257698,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7071,1
9386,376,257784,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7070,1
3318,24,6095,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7066,1
4171,13,65477,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7065,1
54491,61,257776,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7069,1
10316,296,257658,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7068,1
29994,71,257422,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7067,1
7106,88,338256,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,1.0,7549,1
359,1,6095,2024-09-04 06:00:01,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7066,1
1461,32,6103,2024-09-04 06:00:01,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6617,1
3585,64,6103,2024-09-04 06:00:01,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6616,1
7082,41,6103,2024-09-04 06:00:01,10,52033.49000000002,161.2900000000002,0,1.0,0.0,5965,1
5179,52,6103,2024-09-04 06:00:01,10,52033.49000000002,161.2900000000002,0,1.0,0.0,5966,1
1469,58,6103,2024-09-04 06:00:01,2,3053.94,263.47,0,1.0,0.0,266,1
1293,51,6103,2024-09-04 06:00:01,2,3053.94,263.47,0,1.0,0.0,265,1
1161,82,6103,2024-09-04 06:00:01,2,3053.94,263.47,0,1.0,0.0,264,1
737,60,6103,2024-09-04 06:00:01,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6618,1
369,1,817,2024-09-04 06:00:01,15,30546.399999999998,382.9299999999995,0,4.0,0.0,7339,1
8932,40,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,1.0,7566,1
5580,34,337902,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7584,1
1149,44,312891,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2451,1
3961,53,123493,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2450,1
3435,38,338114,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2449,1
2938,116,320376,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2448,1
1267,286,11211,2024-09-04 06:00:01,18,23468.500000000102,944.9000000000001,0,28.0,1.0,29,1
3445,127,11186,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2447,1
2924,48,334578,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2446,1
11060,52,329274,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2445,1
4248,123,11072,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2444,1
3528,52,44736,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2443,1
9384,56,69714,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2442,1
1182,237,185974,2024-09-04 06:00:01,3,4411.68,389.6800000000005,0,1.0,0.0,1415,1
2371,84,894,2024-09-04 06:00:01,3,4411.68,389.6800000000005,0,1.0,0.0,1414,1
3253,49,11201,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2441,1
4078,55,123493,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2440,1
4628,19,308719,2024-09-04 06:00:01,22,34384.09000000002,1643.7700000000004,0,,,7539,1
554,6,338294,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7589,1
3647,44,338254,2024-09-04 06:00:01,7,14400.679999999997,184.0,0,1.0,0.0,2453,1
1282,337,11211,2024-09-04 06:00:01,18,23468.500000000102,944.9000000000001,0,28.0,2.0,29,1
15370,267,338078,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7577,1
4489,44,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,4.0,5731,1
3587,9,12396,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7572,1
4867,24,124032,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,2.0,5727,1
7413,63,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,4.0,1.0,5724,1
10603,271,63754,2024-09-04 06:00:01,9,21119.0,492.5,0,1.0,0.0,5728,1
7038,3,63754,2024-09-04 06:00:01,9,21119.0,492.5,0,2.0,0.0,5729,1
4026,38,124032,2024-09-04 06:00:01,9,21119.0,492.5,0,1.0,0.0,5730,1
766,4,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4765,1
3575,14,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,0.0,5731,1
8268,3,70419,2024-09-04 06:00:01,9,21119.0,492.5,0,2.0,0.0,5732,1
5367,39,122141,2024-09-04 06:00:01,9,21119.0,492.5,0,1.0,0.0,5733,1
3766,20,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,2.0,5731,1
3766,20,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,3.0,5731,1
14055,284,124111,2024-09-04 06:00:01,9,21119.0,492.5,0,1.0,0.0,5734,1
10279,1165,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10846,1
2909,14,123716,2024-09-04 06:00:01,9,21119.0,492.5,0,5.0,1.0,5731,1
3283,24,333234,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7573,1
1478,5,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4764,1
2907,12,60598,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,2.0,7570,1
35209,942,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10845,1
8727,330,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10844,1
14430,352,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10843,1
26809,248,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10842,1
32950,17,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10841,1
7602,340,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10840,1
5388,7,337375,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7571,1
33786,305,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10839,1
3268,12,60598,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,1.0,7570,1
5293,59,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7552,1
1171,5,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4763,1
1070,4,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4762,1
1035,3,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4761,1
1334,4,6103,2024-09-04 06:00:01,8,1876.0800000000004,11.0,0,,,4760,1
20865,235,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10838,1
6104,21,37539,2024-09-04 06:00:01,19,11625.800000000001,364.65000000000003,0,3.0,0.0,10625,1
8268,3,70419,2024-09-04 06:00:01,9,21119.0,492.5,0,2.0,0.0,5735,1
2203,63,245204,2024-09-04 06:00:01,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10624,1
2911,17,338280,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,0.0,7568,1
4088,25,828,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,0.0,7338,1
3761,9,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,5.0,4.0,7559,1
4755,195,71401,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7567,1
3768,16,338280,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,2.0,7568,1
5172,39,37445,2024-09-04 06:00:01,19,11625.800000000001,364.65000000000003,0,1.0,0.0,2468,1
3573,12,60598,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,3.0,0.0,7570,1
2858,41,828,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,2.0,1.0,7338,1
4021,19,257800,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,5.0,2.0,7553,1
8196,1520,6103,2024-09-04 06:00:01,21,54182.2,1993.3999999999994,0,1.0,0.0,10847,1
2106,43,40819,2024-09-04 06:00:01,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10623,1
7441,16,6103,2024-09-04 06:00:01,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10621,1
15945,354,253538,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,1.0,0.0,7574,1
2922,24,333234,2024-09-04 06:00:01,17,24202.6,586.7999999999993,0,4.0,1.0,7573,1
2388,123,6103,2024-09-04 06:00:02,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6620,2
1391,90,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,267,2
3765,13,253538,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,5.0,2.0,7587,2
2565,13,761417,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,,,7539,2
352,1,253049,2024-09-04 06:00:02,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7072,2
3287,26,253049,2024-09-04 06:00:02,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7072,2
377,1,257791,2024-09-04 06:00:02,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7073,2
4876,180,194041,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,1.0,0.0,7593,2
950,19,119496,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,4.0,0.0,7594,2
8319,32,817,2024-09-04 06:00:02,15,30546.399999999998,382.9299999999995,0,4.0,1.0,7339,2
4488,24,253538,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,5.0,4.0,7587,2
2859,17,761413,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,,,7539,2
3571,10,337902,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,4.0,0.0,7597,2
14186,249,253538,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,1.0,0.0,7598,2
512,22,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,269,2
1030,70,6103,2024-09-04 06:00:02,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6619,2
643,44,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,270,2
1477,94,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,271,2
4023,18,253538,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,5.0,3.0,7587,2
11754,3,337001,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,2.0,0.0,7592,2
355,2,265586,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,5.0,1.0,7591,2
742,48,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,272,2
151,1,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,273,2
1226,39,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,274,2
143,1,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,275,2
121,1,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,276,2
16708,99,336131,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,1.0,0.0,7595,2
413,1,265586,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,5.0,0.0,7591,2
499,27,6103,2024-09-04 06:00:02,2,3053.94,263.47,0,1.0,0.0,268,2
9434,3,144170,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,2.0,0.0,7590,2
3764,12,143193,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,4.0,2.0,7608,2
3435,247,6103,2024-09-04 06:00:02,21,54182.2,1993.3999999999994,0,1.0,0.0,10849,2
2911,13,326690,2024-09-04 06:00:02,17,24202.6,586.7999999999993,0,3.0,0.0,7609,2
